clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
DISTINCT CLINIC BUKIT BATOK,GP,4.5+,467 BUKIT BATOK WEST AVE 9 #501-09 SINGAPORE 650467,69807781,,Distinct Clinic Bukit Batok (GP & Aesthetic Clinic),4.8,83,https://maps.google.com/?cid=15896612222082468840&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3568780999999999,103.743988,matched,low,0.88,650467,650467,"467 Bukit Batok West Ave 9, #01-09, Singapore 650467",postal code matches; clinic name partially matches; address closely matches
HMI ONECARE PTE. LTD. (HMI ONECARE CLINIC JURONG WEST),GP,4.5+,BLK 504 JURONG WEST ST 51 #01-217 SINGAPORE 640504,65131475,,HMI OneCare Clinic Jurong West,4.7,451,https://maps.google.com/?cid=9936090557230192351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3495929,103.718993,matched,low,0.826,640504,640504,"504 Jurong West Street 51, #01-217, Singapore 640504",postal code matches; clinic name partially matches; address closely matches
ASHFORD MEDICAL CENTRE,GP,4.5+,79 SERANGOON GARDEN WAY #01-01 SERANGOON GARDEN ESTATE SINGAPORE 555975,62882789,,Ashford Medical Centre,4.9,148,https://maps.google.com/?cid=3103263656320558259&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3638245,103.86506999999999,matched,low,0.985,555975,555975,"79 Serangoon Garden Wy, Singapore 555975",postal code matches; clinic name closely matches; address partially matches
FAIRCARE FAMILY CLINIC (YISHUN),GP,4.5+,BLK 103 YISHUN RING ROAD #01-73 SINGAPORE 760103,88562728,,FairCare Family Clinic (Yishun)-福康诊所,4.6,87,https://maps.google.com/?cid=16100870641888041566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4315240999999999,103.829399,matched,low,1.0,760103,760103,"103 Yishun Ring Rd, #01-73, Singapore 760103",postal code matches; clinic name closely matches; address closely matches
ACUMED MEDICAL GROUP (TAMPINES WEST),GP,4.5+,801 TAMPINES AVE 4 TAMPINES POLYVIEW #01-269 SINGAPORE 520801,6223 1070,,AcuMed Medical (Tampines West),4.5,53,https://maps.google.com/?cid=7424708941178374901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3471893,103.93800999999999,matched,low,0.899,520801,520801,"801 Tampines Ave 4, #01-269, Singapore 520801",postal code matches; clinic name closely matches; address closely matches
PEAK MEDICAL WEST PLAINS,GP,4.5+,BLK 467 BUKIT BATOK WEST AVENUE 9 #01-04 SINGAPORE 650467,60116650,,Peak Medical West Plains,4.9,85,https://maps.google.com/?cid=6676685048564768767&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3572238,103.74356069999999,matched,low,1.0,650467,650467,"467 Bukit Batok West Ave 9, #01-04, Singapore 650467",postal code matches; clinic name closely matches; address closely matches
PANCARE MEDICAL (SERANGOON) PTE LTD,GP,4.5+,BLK 3 LORONG LEW LIAN #01-70 LEW LIAN GARDENS SINGAPORE 531003,6858 0025 / 86868370,,PanCare Medical (Serangoon),4.6,86,https://maps.google.com/?cid=2229206032614461308&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3504597000000003,103.8760894,matched,low,0.9,531003,531003,"3 Lor Lew Lian, #01-70 Lew Lian Gardens, Singapore 531003",postal code matches; clinic name closely matches; address closely matches
BCH CLINIC @ PASIR RIS,GP,4.5+,21 PASIR RIS GROVE #01-32 COCO PALMS SINGAPORE 518070,88691103,,BCH Clinic @ Pasir Ris,4.6,48,https://maps.google.com/?cid=4251797321344346536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3720166,103.94684149999999,matched,low,1.0,518070,518070,"21 Pasir Ris Grove, #01-32 Coco Palms next to 7/11 shop, Singapore 518070",postal code matches; clinic name closely matches; address closely matches
JUSTCARE MEDICAL,GP,4.5+,BLK 203 BEDOK NORTH STREET 1 #01-461 SINGAPORE 460203,65303356,,JustCare Medical,4.7,108,https://maps.google.com/?cid=15321294697204408424&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3257322,103.9292183,matched,low,1.0,460203,460203,"Blk 203 Bedok North Street 1, #01-461, Singapore 460203",postal code matches; clinic name closely matches; address closely matches
ATLAS ASSOCIATES CLINIC PTE LTD,GP,4.5+,1 GRANGE ROAD #10-11 ORCHARD BUILDING SINGAPORE 239693,69566577,,Atlas Associates Clinic - GP Clinic in Singapore,4.6,94,https://maps.google.com/?cid=2674084105726887480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3014488,103.8372499,matched,low,0.794,239693,239693,"1 Grange Rd, #10-11 ORCHARD BUILDING, Singapore 239693",postal code matches; clinic name partially matches; address closely matches
