clinic_name,category,rating_band,address,phone,specialty,google_place_name,google_rating,google_review_count,open_in_google_maps,latitude,longitude,match_status,review_priority,match_confidence,postal_code,google_postal_code,google_formatted_address,match_notes
HIP & KNEE ORTHOPAEDICS,Specialist,4.5+,38 IRRAWADDY ROAD #09-38 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,88841642,ORTHOPAEDIC,Hip & Knee Orthopaedics by Dr Adrian Lau,5,68,https://maps.google.com/?cid=2898424783083079649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.321866,103.84417289999999,matched,low,0.858,329563,329563,"38 Irrawaddy Rd, #09-38 Mount Elizabeth Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
HC ENDOSCOPY & PILES CENTRE (SIGLAP),Specialist,4.5+,697 EAST COAST ROAD FRANKEL ESTATE SINGAPORE 459060,67971020,COLORECTAL,HC Endoscopy & Piles Centre (Siglap),5,1,https://maps.google.com/?cid=7055995188576096128&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3119998,103.92211189999999,matched,low,0.994,459060,459060,"697 E Coast Rd, Singapore 459060",postal code matches; clinic name closely matches; address closely matches
HC ORTHOPAEDICS & SURGICAL CENTRE (TAMPINES),Specialist,4.5+,801 TAMPINES AVENUE 4 #01-273 TAMPINES POLYVIEW SINGAPORE 520801,6371 0640,GENERAL SURGERY,Total Orthopaedic Care & Surgery - Tampines,5,2,https://maps.google.com/?cid=5384500608502761134&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3471149,103.93798179999999,name_match_address_partial,medium,0.767,520801,520801,"Blk 801 Tampines Ave 4, #01-273, Singapore 520801",postal code matches; clinic name partially matches; address closely matches
"HARMONY THYROID, ENDOCRINOLOGY AND DIABETES CENTRE",Specialist,4.5+,"3 Mount Elizabeth #12-04, Mount Elizabeth Medical Centre Singapore 228510 (Orchard)",6257 0533,ENDOCRINOLOGY,"Harmony Thyroid, Endocrinology and Diabetes Centre | Dr Vikram Sonawane | Senior Consultant Endocrinologist",5,54,https://maps.google.com/?cid=16179341589312237253&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3048385,103.8360498,matched,low,0.815,228510,228510,"3 Mount Elizabeth, #12-04 Mt Elizabeth Medical Centre, Singapore 228510",postal code matches; clinic name differs; address closely matches
HARLEY STREET HEART & VASCULAR CENTRE,Specialist,4.5+,12 FARRER PARK STATION ROAD HMI MEDICAL CENTRE #09-01 SINGAPORE 217565,64723703,CARDIOLOGY,The Harley Street Heart & Vascular Centre (Farrer Park),5,15,https://maps.google.com/?cid=243292265825786101&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3121133,103.85466070000001,matched,low,0.898,217565,217565,"12 Farrer Park Station Rd, Level 9 HMI Medical Centre (Farrer Park), Singapore 217565",postal code matches; clinic name partially matches; address closely matches
HC ORTHOPAEDIC SURGERY PTE LTD (NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #06-37/38 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,69504828 / 80358388,ORTHOPAEDIC,Centre For Orthopaedics & Hip & Knee Surgery Pte Ltd,4.6,115,https://maps.google.com/?cid=13265321433959858048&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3217691,103.8441283,matched,low,0.788,329563,329563,"38 Irrawaddy Rd, #10-33/34/35 Mount Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
HC ORTHOPAEDIC SURGERY PTE LTD (GLENEAGLES),Specialist,4.5+,6 NAPIER ROAD #09-16 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,62651088 / 80358388,ORTHOPAEDIC,Island Orthopaedics (Gleneagles Medical Centre),5,114,https://maps.google.com/?cid=15174805345953629109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,address_only,medium,0.719,258499,258499,"6 Napier Rd, #02-16 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
SAINT JUDE CENTRE FOR INTERNAL MEDICINE (FKA IMMANUEL CENTRE FOR INTERNAL MEDICINE),Specialist,4.5+,38 IRRAWADDY ROAD #07-48 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62664008,INTERNAL MEDICINE,Saint Jude Centre For Internal Medicine,5,2,https://maps.google.com/?cid=10530406563848285638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,name_match_address_partial,medium,0.746,329563,329563,"38 Irrawaddy Road Mount Elizabeth Novena Specialist Centre, Irrawaddy Rd, #07-48, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
ISLAND ORTHOPAEDIC (GLENEAGLES),Specialist,4.5+,6 NAPIER RD #02-16 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64745488,ORTHOPAEDIC,Island Orthopaedics (Gleneagles Medical Centre),5,114,https://maps.google.com/?cid=15174805345953629109&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,matched,low,0.866,258499,258499,"6 Napier Rd, #02-16 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name partially matches; address closely matches
INTERNATIONAL CANCER SPECIALISTS,Specialist,4.5+,290 ORCHARD ROAD #15-01/02 PARAGON TOWER 1 LOBBY F SINGAPORE 238859,62359005,ONCOLOGY,International Cancer Specialists - Cancer Treatment Centre in SG,4.9,32,https://maps.google.com/?cid=14224032934508784167&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3042213,103.835903,matched,low,0.821,238859,238859,"290 Orchard Road Paragon Tower 1 Lobby F, #15-01/02, Singapore 238859",postal code matches; clinic name partially matches; address closely matches
INTERNATIONAL EYE CATARACT RETINA CENTRE(FARRER PARK),Specialist,4.5+,1 FARRER PARK STATION ROAD #14-07/08 CONNEXION SINGAPORE 217562,64432020,OPHTHALMOLOGY,International Eye Cataract Retina Centre @ Farrer Park Medical Centre,4.8,287,https://maps.google.com/?cid=4250877589452088700&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3120903,103.8538449,matched,low,0.912,217562,217562,"1 Farrer Park Station Road #09-10/11/12 Farrer Park Medical Centre, Connexion, Singapore 217562",postal code matches; clinic name closely matches; address partially matches
ICON CANCER CENTRE MOUNT ALVERNIA,Specialist,4.5+,820 THOMSON ROAD #05-03/04 MOUNT ALVERNIA MEDICAL CENTRE A SINGAPORE 574623,62522202,ONCOLOGY,Icon Cancer Centre Mount Alvernia,4.6,7,https://maps.google.com/?cid=15113793354584221171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416367999999999,103.8372638,matched,low,0.981,574623,574623,"820 Thomson Road, Medical Centre, E Icon Cancer Centre, Singapore 574623",postal code matches; clinic name closely matches; address partially matches
ICON CANCER CENTRE NOVENA,Specialist,4.5+,38 IRRAWADDY ROAD #08-36/37/38 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62662273,ONCOLOGY,Icon Cancer Centre Novena,5,1,https://maps.google.com/?cid=6815889772015543204&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.997,329563,329563,"08-36 to 38, Mt Elizabeth Novena Specialist Centre, 38 Irrawaddy Rd, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
ICON HAEMATOLOGY CENTRE MOUNT ELIZABETH,Specialist,4.5+,3 MOUNT ELIZABETH #17-03/04 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67378000,HAEMATOLOGY,Icon Haematology Centre Mount Elizabeth,5,1,https://maps.google.com/?cid=10662957578059186885&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3055915,103.8354837,matched,low,1.0,228510,228510,"3 Mount Elizabeth, #17-03/04 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
INTERNATIONAL CENTRE FOR THORACIC SURGERY,Specialist,4.5+,38 IRRAWADDY ROAD #10-38 MOUNT ELIZABETH NOVENA SPECIALIST SINGAPORE 329563,6591 8801,CARDIOTHORACIC SURGERY,Centre for Cardiothoracic Surgery @Novena,5,4,https://maps.google.com/?cid=3840299062266983284&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,name_match_address_partial,medium,0.772,329563,329563,"38 Irrawaddy Rd, #10-32, Mt Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name partially matches; address closely matches
INTERNATIONAL ORTHOPAEDIC CLINIC,Specialist,4.5+,38 IRRAWADDY ROAD #05-24 MOUNT ELIZABETH NOVENA SINGAPORE 329560,62537111,ORTHOPAEDIC,International Orthopaedic Clinic (IOC) - Singapore Orthopedic Surgery,4.8,266,https://maps.google.com/?cid=11830655271732979164&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3220859999999999,103.8440906,needs_review,high,0.452,329560,329563,"#05-24 Mount Elizabeth Novena Specialist Centre, 38 Irrawaddy Rd, Singapore 329563",postal code differs; clinic name partially matches; address partially matches
ICON RADIATION ONCOLOGY,Specialist,4.5+,820 THOMSON ROAD #01-91 MOUNT ALVERNIA MEDICAL CENTRE E ICON CANCER CENTRE SINGAPORE 574623,69928648,RADIATION ONCOLOGY,Icon Cancer Centre Mount Alvernia,4.6,7,https://maps.google.com/?cid=15113793354584221171&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416367999999999,103.8372638,address_only,medium,0.549,574623,574623,"820 Thomson Road, Medical Centre, E Icon Cancer Centre, Singapore 574623",postal code matches; clinic name differs; address closely matches
JAMES LEE ORTHOPAEDIC SURGERY PTE LTD,Specialist,4.5+,6 NAPIER RD SUITE #09-15 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,64744256,ORTHOPAEDIC,James Lee Orthopaedic Surgery,5,3,https://maps.google.com/?cid=6597837041695945445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3075919999999999,103.8199224,matched,low,0.832,258499,258499,"6 Napier Rd, Singapore 258499",postal code matches; clinic name closely matches; address partially matches
JUDE LEE GASTROINTESTINAL & LAPAROSCOPIC SURGERY PTE LTD,Specialist,4.5+,38 IRRAWADDY ROAD #08-35 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,6570 2252,GASTROENTEROLOGY,Jude Lee Gastrointestinal & Laparoscopic Surgery,5,4,https://maps.google.com/?cid=7326490929679753844&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3220859999999999,103.8440906,matched,low,0.947,329563,329563,"38 Irrawaddy Rd, #08-35 Mt Elizabeth Novena Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
JIREH HEART CENTRE,Specialist,4.5+,38 IRRAWADDY ROAD #06-63 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,69096221,CARDIOLOGY,Jireh Heart Centre,5,10,https://maps.google.com/?cid=16821641290381124530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road, Mount Elizabeth Novena Hospital, #06-63 Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
JASON LIM ENDOSCOPY & SURGERY (NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #05-49 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,67790115,GENERAL SURGERY,Jason Lim Endoscopy & Piles Centre,5,7,https://maps.google.com/?cid=17331025175044551530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,needs_review,high,0.395,329563,307506,"10 Sinaran Dr, #09-12, Singapore 307506",postal code differs; clinic name partially matches; address differs
JL EYE SPECIALISTS,Specialist,4.5+,6 NAPIER ROAD #07-10 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,62588966,OPHTHALMOLOGY,JL Eye Specialists - Dr Jimmy Lim - Ophthalmologist & Cataract Surgery Specialists - Singapore,4.9,109,https://maps.google.com/?cid=1634039427977787442&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3073782,103.8198608,address_only,medium,0.641,258499,258499,"6 Napier Rd, #07-10 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
JASON LIM ENDOSCOPY & PILES CENTRE,Specialist,4.5+,10 SINARAN DRIVE #09-12 NOVENA MEDICAL CENTRE SINGAPORE 307506,65530115,GENERAL SURGERY,Jason Lim Endoscopy & Piles Centre,5,7,https://maps.google.com/?cid=17331025175044551530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,matched,low,0.991,307506,307506,"10 Sinaran Dr, #09-12, Singapore 307506",postal code matches; clinic name closely matches; address partially matches
JUANDA LEO GASTROENTEROLOGY LIVER CLINIC,Specialist,4.5+,3 Mount Elizabeth #12-03 Mount Elizabeth Medical Centre Singapore 228510,65137678 / 96516608,GASTROENTEROLOGY,Juanda Leo Gastro Liver Clinic,5,13,https://maps.google.com/?cid=16719361023767129724&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3044599,103.8353291,matched,low,0.882,228510,228510,"3 Mount Elizabeth, #12-03 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
K K SNG COLORECTAL & GENERAL SURGERY PTE LTD,Specialist,4.5+,38 IRRAWADDY ROAD #06-27 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,63341696/ 63341527,GASTROENTEROLOGY,KK Sng Colorectal & General Surgery,5,3,https://maps.google.com/?cid=18432196420079997054&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3221332,103.8441851,matched,low,0.852,329563,329563,"Mount Elizabeth Novena Specialist Centre, 38 Irrawaddy Road, #06-27, Singapore 329563",postal code matches; clinic name closely matches; address partially matches
K W ONG BREAST AND GENERAL SURGERY CLINIC,Specialist,4.5+,38 IRRAWADDY ROAD #10-24 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,69317888,GENERAL SURGERY,Dr Ong Kong Wee K W Ong Breast & General Surgery Clinic,5,127,https://maps.google.com/?cid=1076921662887011140&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.785,329563,329563,"38, Irrawaddy Rd, #10-24, Singapore 329563",postal code matches; clinic name partially matches; address partially matches
KIDS CLINIC @ PUNGGOL,Specialist,4.5+,BLK 681 PUNGGOL DRIVE #03-11 SINGAPORE 820681,68178885,PAEDIATRICS,Kids Clinic @ Punggol by SMG,4.6,788,https://maps.google.com/?cid=5639831690556072030&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.4031154,103.9132209,matched,low,0.901,820681,820681,"681 Punggol Dr., #03-11 Oasis Terraces, Singapore 820681",postal code matches; clinic name closely matches; address closely matches
K W ONG BREAST & GENERAL SURGERY (FARRER PARK),Specialist,4.5+,1 FARRER PARK STATION ROAD #16-04 FARRER PARK MEDICAL CENTRE SINGAPORE 217562,69710800,GENERAL SURGERY,Dr Ong Kong Wee K W Ong Breast & General Surgery Clinic (Farrer),5,2,https://maps.google.com/?cid=9030705907712096244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3127619,103.85455619999999,name_match_address_partial,medium,0.755,217562,217562,"1, #16-04 Farrer Park Station Rd, Connexion, Singapore 217562",postal code matches; clinic name partially matches; address partially matches
KK QUECK NEUROLOGY CENTRE,Specialist,4.5+,820 THOMSON ROAD #02-01A MOUNT ALVERNIA HOSPITAL SINGAPORE 574623,88917996,NEUROLOGY,KK Queck Neurology Centre,4.6,72,https://maps.google.com/?cid=14839491740333051242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.341499,103.83762499999999,matched,low,0.989,574623,574623,"#02-01A Mount Alvernia Hospital Medical Centre A, Singapore 574623",postal code matches; clinic name closely matches; address partially matches
LEE RESPIRATORY AND SLEEP CLINIC (MT ELIZABETH),Specialist,4.5+,38 IRRAWADDY ROAD #08-27 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62689838,RESPIRATORY MEDICINE,Lee Respiratory and Sleep Clinic,5,4,https://maps.google.com/?cid=14702128227279132340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.865,329563,329563,"38 Irrawaddy Road, Mount Elizabeth, #08-27 SPECIALIST CENTRE, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
LEE RESPIRATORY AND SLEEP CLINIC (MT ALVERNIA),Specialist,4.5+,820 THOMSON ROAD #05-58 MT ALVERNIA MEDICAL CENTRE SINGAPORE 574623,62585238,RESPIRATORY MEDICINE,Lee Respiratory and Sleep Clinic,5,1,https://maps.google.com/?cid=15166642208554598655&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3283334999999998,103.84132,name_match_address_partial,medium,0.756,574623,574623,"Thomson Rd, Singapore 574623",postal code matches; clinic name closely matches; address partially matches
LIBERTY ORTHOPAEDIC CLINIC,Specialist,4.5+,3 MOUNT ELIZABETH #14-14 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67350081,ORTHOPAEDIC,Liberty Orthopaedic Clinic,4.9,102,https://maps.google.com/?cid=1178363932839274813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3053989,103.83546249999999,matched,low,1.0,228510,228510,"3 Mount Elizabeth, #14-14 Medical Centre, Singapore 228510",postal code matches; clinic name closely matches; address closely matches
LAI ENDOSCOPY & COLORECTAL SURGERY,Specialist,4.5+,3 MOUNT ELIZABETH #05-06 MOUNT ELIZABETH MEDICAL CENTRE SINGAPORE 228510,67370027,COLORECTAL,Lai Endoscopy & Colorectal Surgery,5,2,https://maps.google.com/?cid=2377812345150580649&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3045738999999998,103.83555299999999,matched,low,0.986,228510,228510,"3 Mount Elizabeth, #05-06, Singapore 228510",postal code matches; clinic name closely matches; address partially matches
LESLIE TAY HEART SPECIALIST CLINIC,Specialist,4.5+,38 IRRAWADDY ROAD #08-51 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62620677,CARDIOLOGY,The Harley Street Heart & Vascular Centre (Novena),5,41,https://maps.google.com/?cid=13341120188792764560&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.634,329563,329563,"38 Irrawaddy Road Mount Elizabeth, #05-30 Specialist Centre, Singapore 329563",postal code matches; clinic name differs; address closely matches
LUMIN EYE SPECIALISTS CLINIC,Specialist,4.5+,6A NAPIER ROAD #02-36A/B GLENEAGLES HOSPITAL ANNEXE BLOCK SINGAPORE 258500,62662088,OPHTHALMOLOGY,Lumin Eye Specialists – Ophthalmologists in Singapore,4.9,187,https://maps.google.com/?cid=11292491115131204460&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076174,103.8198659,name_match_address_partial,medium,0.727,258500,258500,"02-36 A/B (Annexe, Napier Rd, Gleneagles Hospital, 6A, Singapore 258500",postal code matches; clinic name partially matches; address partially matches
LEE SURGERY AND ENDOSCOPY,Specialist,4.5+,6 NAPIER ROAD #04-16 GLENEAGLES MEDICAL CENTRE SINGAPORE 258499,8952 6327,GENERAL SURGERY,Dr Lee Chin Li - Lee Surgery and Endoscopy | Colorectal Surgery | Gallbladder Surgery Singapore,5,20,https://maps.google.com/?cid=6063443290111446618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3076257,103.82020120000001,address_only,medium,0.698,258499,258499,"6 Napier Rd, #04-16 Gleneagles Medical Centre, Singapore 258499",postal code matches; clinic name differs; address closely matches
LANG EYE CENTRE,Specialist,4.5+,38 IRRAWADY ROAD #08-46/47 MOUNT ELIZABETH NOVENA HOSPITAL SINGAPORE 329563,66841000,OPHTHALMOLOGY,Lang Eye Centre,4.8,330,https://maps.google.com/?cid=15785608416652772725&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,0.931,329563,329563,"Mount Elizabeth, 38 Irrawaddy Rd, #08-58/59 Specialist Centre, Singapore 329563",postal code matches; clinic name closely matches; address differs
LS LEE SURGERY,Specialist,4.5+,38 IRRAWADDY ROAD #10-45/46/47 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,65502317,GENERAL SURGERY,LS Lee Surgery (Dr Lee Lip Seng- Gallbladder | Liver | Pancreas and General Surgery),5,49,https://maps.google.com/?cid=17360290022004902790&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3222969,103.8442712,address_only,medium,0.545,329563,329563,"38 Irrawaddy Rd, #10-45/46/47, Singapore 329563",postal code matches; clinic name differs; address partially matches
LW CHO ENDOCRINE CLINIC,Specialist,4.5+,319 JOO CHIAT PLACE #02-05 PARKWAY EAST MEDICAL CENTRE SINGAPORE 427989,62446177,ENDOCRINOLOGY,Dr Cho Li Wei - LW Cho Endocrine Clinic (Parkway East),4.7,14,https://maps.google.com/?cid=10608065136656509914&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3150722,103.90913739999999,address_only,medium,0.743,427989,427989,"319 Joo Chiat Pl, #04-02, Singapore 427989",postal code matches; clinic name differs; address partially matches
LIVINGSTONE DERMATOLOGY CLINIC,Specialist,4.5+,10 SINARAN DRIVE #09-20 NOVENA MEDICAL CENTRE SINGAPORE 307506,65920788,DERMATOLOGY,Livingstone Dermatology - Dr Sean Leong | Dermatologist Singapore,4.8,181,https://maps.google.com/?cid=15580954180558170029&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3206513,103.84436889999999,address_only,medium,0.738,307506,307506,"10 Sinaran Dr, #09-20 Novena Medical Center, Singapore 307506",postal code matches; clinic name differs; address closely matches
LUMA DAY SURGERY CENTRE,Specialist,4.5+,290 ORCHARD ROAD #09-23 Paragon (Lobby C) Singapore 238859,6994 5480,GENERAL SURGERY,Luma Women’s Imaging Centre/ Day Surgery Centre,4.9,51,https://maps.google.com/?cid=3461542550067900545&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3039007,103.8354421,name_match_address_partial,medium,0.72,238859,238859,"The Paragon, Lobby C, #09-23/27, Singapore 238859",postal code matches; clinic name partially matches; address partially matches
MY ENT SPECIALIST,Specialist,4.5+,38 IRRAWADDY ROAD #09-24 MT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,63975280,EAR NOSE THROAT,My ENT Specialist (Mt Elizabeth Novena),4.9,19,https://maps.google.com/?cid=1197026786512438913&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,address_only,medium,0.741,329563,329563,"38 Irrawaddy Rd, #09-24, Singapore 329563",postal code matches; clinic name differs; address partially matches
MARK WONG SURGERY (MT ELIZABETH NOVENA),Specialist,4.5+,38 IRRAWADDY ROAD #08-31 MOUNT ELIZABETH NOVENA HOSPITAL SPECIALIST CENTRE SINGAPORE 329563,62614883,GENERAL SURGERY,Mark Wong Surgery,5,9,https://maps.google.com/?cid=12616571418706057375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3204259999999999,103.843043,needs_review,high,0.351,329563,329565,"at, #10-13 Medical Centre, Royal Square Medical Centre, Singapore 329565",postal code differs; clinic name differs; address differs
MARK WONG SURGERY (MT ALVERNIA),Specialist,4.5+,820 THOMSON ROAD #02-03 MOUNT ALVERNIA HOSPITAL MEDICAL CENTRE SINGAPORE 574623,63564088,GENERAL SURGERY,Mark Wong Surgery,5,5,https://maps.google.com/?cid=14080299905573680437&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.3416337999999999,103.8376461,name_match_address_partial,medium,0.716,574623,574623,"Medical Centre A, #02-03, 820 Thomson Rd, Singapore 574623",postal code matches; clinic name partially matches; address differs
ME NOVENA SPECIALIST GROUP,Specialist,4.5+,38 IRRAWADDY ROAD #08-36/37/38/39 MOUNT ELIZABETH NOVENA SPECIALIST CENTRE SINGAPORE 329563,62442688,GENERAL SURGERY,ME NOVENA SPECIALIST GROUP,5,2,https://maps.google.com/?cid=5903329453016115949&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1.322236,103.84403879999999,matched,low,1.0,329563,329563,"38 Irrawaddy Road 08-39 Mount Elizabeth Novena Hospital, Singapore 329563",postal code matches; clinic name closely matches; address closely matches
